,State_Name,District_Name,Season,Crop
1911,Uttar Pradesh,HATHRAS,Summer     ,mungbean
1912,Uttar Pradesh,JALAUN,Kharif     ,mungbean
1913,Uttar Pradesh,JALAUN,Summer     ,mungbean
1914,Uttar Pradesh,JAUNPUR,Kharif     ,mungbean
1915,Uttar Pradesh,JAUNPUR,Summer     ,mungbean
1916,Uttar Pradesh,JHANSI,Kharif     ,mungbean
1917,Uttar Pradesh,JHANSI,Summer     ,mungbean
1918,Uttar Pradesh,KANNAUJ,Kharif     ,mungbean
1919,Uttar Pradesh,KANNAUJ,Summer     ,mungbean
1920,Uttar Pradesh,KANPUR DEHAT,Kharif     ,mungbean
1921,Uttar Pradesh,KANPUR DEHAT,Summer     ,mungbean
1922,Uttar Pradesh,KANPUR NAGAR,Kharif     ,mungbean
1923,Uttar Pradesh,KANPUR NAGAR,Summer     ,mungbean
1924,Uttar Pradesh,KASGANJ,Kharif     ,mungbean
1925,Uttar Pradesh,KASGANJ,Summer     ,mungbean
1926,Uttar Pradesh,KAUSHAMBI,Kharif     ,mungbean
1927,Uttar Pradesh,KAUSHAMBI,Summer     ,mungbean
1928,Uttar Pradesh,KHERI,Kharif     ,mungbean
1929,Uttar Pradesh,KHERI,Summer     ,mungbean
1930,Uttar Pradesh,KUSHI NAGAR,Kharif     ,mungbean
1931,Uttar Pradesh,KUSHI NAGAR,Summer     ,mungbean
1932,Uttar Pradesh,LALITPUR,Kharif     ,mungbean
1933,Uttar Pradesh,LALITPUR,Summer     ,mungbean
1934,Uttar Pradesh,LUCKNOW,Kharif     ,mungbean
1935,Uttar Pradesh,LUCKNOW,Summer     ,mungbean
1936,Uttar Pradesh,MAHARAJGANJ,Summer     ,mungbean
1937,Uttar Pradesh,MAHOBA,Kharif     ,mungbean
1938,Uttar Pradesh,MAINPURI,Kharif     ,mungbean
1939,Uttar Pradesh,MAINPURI,Summer     ,mungbean
1940,Uttar Pradesh,MATHURA,Kharif     ,mungbean
1941,Uttar Pradesh,MATHURA,Summer     ,mungbean
1942,Uttar Pradesh,MAU,Kharif     ,mungbean
1943,Uttar Pradesh,MAU,Summer     ,mungbean
1944,Uttar Pradesh,MEERUT,Kharif     ,mungbean
1945,Uttar Pradesh,MEERUT,Summer     ,mungbean
1946,Uttar Pradesh,MIRZAPUR,Kharif     ,mungbean
1947,Uttar Pradesh,MIRZAPUR,Summer     ,mungbean
1948,Uttar Pradesh,MORADABAD,Kharif     ,mungbean
1949,Uttar Pradesh,MORADABAD,Summer     ,mungbean
1950,Uttar Pradesh,MUZAFFARNAGAR,Kharif     ,mungbean
1951,Uttar Pradesh,MUZAFFARNAGAR,Summer     ,mungbean
1952,Uttar Pradesh,PILIBHIT,Summer     ,mungbean
1953,Uttar Pradesh,PRATAPGARH,Kharif     ,mungbean
1954,Uttar Pradesh,PRATAPGARH,Summer     ,mungbean
1955,Uttar Pradesh,RAE BARELI,Kharif     ,mungbean
1956,Uttar Pradesh,RAE BARELI,Summer     ,mungbean
1957,Uttar Pradesh,RAMPUR,Kharif     ,mungbean
1958,Uttar Pradesh,SAHARANPUR,Summer     ,mungbean
1959,Uttar Pradesh,SAMBHAL,Kharif     ,mungbean
1960,Uttar Pradesh,SANT RAVIDAS NAGAR,Summer     ,mungbean
1961,Uttar Pradesh,SHAHJAHANPUR,Kharif     ,mungbean
1962,Uttar Pradesh,SHAHJAHANPUR,Summer     ,mungbean
1963,Uttar Pradesh,SHAMLI,Summer     ,mungbean
1964,Uttar Pradesh,SITAPUR,Kharif     ,mungbean
1965,Uttar Pradesh,SONBHADRA,Kharif     ,mungbean
1966,Uttar Pradesh,SONBHADRA,Summer     ,mungbean
1967,Uttar Pradesh,SULTANPUR,Kharif     ,mungbean
1968,Uttar Pradesh,SULTANPUR,Summer     ,mungbean
1969,Uttar Pradesh,UNNAO,Kharif     ,mungbean
1970,Uttar Pradesh,UNNAO,Summer     ,mungbean
1971,Uttar Pradesh,VARANASI,Kharif     ,mungbean
1972,Uttar Pradesh,VARANASI,Summer     ,mungbean
1973,Uttarakhand,DEHRADUN,Kharif     ,mungbean
1974,Uttarakhand,HARIDWAR,Summer     ,mungbean
1975,Uttarakhand,NAINITAL,Kharif     ,mungbean
1976,Uttarakhand,UDAM SINGH NAGAR,Kharif     ,mungbean
1977,Uttarakhand,UDAM SINGH NAGAR,Summer     ,mungbean
1978,West Bengal,24 PARAGANAS NORTH,Summer     ,mungbean
1979,West Bengal,24 PARAGANAS SOUTH,Summer     ,mungbean
1980,West Bengal,BANKURA,Summer     ,mungbean
1981,West Bengal,BARDHAMAN,Kharif     ,mungbean
1982,West Bengal,BARDHAMAN,Rabi       ,mungbean
1983,West Bengal,BARDHAMAN,Summer     ,mungbean
1984,West Bengal,BIRBHUM,Summer     ,mungbean
1985,West Bengal,COOCHBEHAR,Rabi       ,mungbean
1986,West Bengal,COOCHBEHAR,Summer     ,mungbean
1987,West Bengal,DARJEELING,Kharif     ,mungbean
1988,West Bengal,DARJEELING,Rabi       ,mungbean
1989,West Bengal,DARJEELING,Summer     ,mungbean
1990,West Bengal,DINAJPUR UTTAR,Kharif     ,mungbean
1991,West Bengal,DINAJPUR UTTAR,Summer     ,mungbean
1992,West Bengal,HOOGHLY,Rabi       ,mungbean
1993,West Bengal,HOOGHLY,Summer     ,mungbean
1994,West Bengal,HOWRAH,Kharif     ,mungbean
1995,West Bengal,HOWRAH,Summer     ,mungbean
1996,West Bengal,JALPAIGURI,Kharif     ,mungbean
1997,West Bengal,JALPAIGURI,Rabi       ,mungbean
1998,West Bengal,JALPAIGURI,Summer     ,mungbean
1999,West Bengal,MALDAH,Kharif     ,mungbean
2000,West Bengal,MALDAH,Rabi       ,mungbean
2001,West Bengal,MALDAH,Summer     ,mungbean
2002,West Bengal,MEDINIPUR EAST,Summer     ,mungbean
2003,West Bengal,MEDINIPUR WEST,Kharif     ,mungbean
2004,West Bengal,MEDINIPUR WEST,Rabi       ,mungbean
2005,West Bengal,MEDINIPUR WEST,Summer     ,mungbean
2006,West Bengal,MURSHIDABAD,Kharif     ,mungbean
2007,West Bengal,MURSHIDABAD,Rabi       ,mungbean
2008,West Bengal,MURSHIDABAD,Summer     ,mungbean
2009,West Bengal,NADIA,Kharif     ,mungbean
2010,West Bengal,NADIA,Rabi       ,mungbean
2011,West Bengal,NADIA,Summer     ,mungbean
2012,West Bengal,PURULIA,Kharif     ,mungbean
2013,West Bengal,PURULIA,Rabi       ,mungbean
